NAME,CITY,STATE,COUNTRY,LATITUDE,LONGITUDE
ARTHUR'S BEAUTY COLLEGE INC-FORT SMITH,FORT SMITH,AR,USA,35.379955072,-94.4109665779999
UNIVERSITY OF ARKANSAS AT PINE BLUFF,PINE BLUFF,AR,USA,34.242192,-92.021263
ARKANSAS STATE UNIVERSITY-MAIN CAMPUS,JONESBORO,AR,USA,35.8436342110001,-90.677872403
SOUTHEAST ARKANSAS COLLEGE,PINE BLUFF,AR,USA,34.209939768,-92.025844588
PROFESSIONAL COSMETOLOGY EDUCATION CENTER,EL DORADO,AR,USA,33.215124039,-92.663130988
AVALON SCHOOL OF COSMETOLOGY-ALAMEDA,ALAMEDA,CA,USA,37.764203089,-122.243566306
AMERICAN BAPTIST SEMINARY OF THE WEST,BERKELEY,CA,USA,37.865252485,-122.256148559
AMERICAN FILM INSTITUTE CONSERVATORY,LOS ANGELES,CA,USA,34.1084598620001,-118.309989344
ART CENTER COLLEGE OF DESIGN,PASADENA,CA,USA,34.1690308510001,-118.185102127
BRYAN UNIVERSITY,LOS ANGELES,CA,USA,34.061406268,-118.302881564
CALIFORNIA INSTITUTE OF INTEGRAL STUDIES,SAN FRANCISCO,CA,USA,37.774539572,-122.416251465
CABRILLO COLLEGE,APTOS,CA,USA,36.9891237950001,-121.925653615
CALIFORNIA STATE POLYTECHNIC UNIVERSITY-POMONA,POMONA,CA,USA,34.054273166,-117.819018981
CALIFORNIA STATE UNIVERSITY-CHICO,CHICO,CA,USA,39.7280030000001,-121.846333
CALIFORNIA STATE UNIVERSITY-FRESNO,FRESNO,CA,USA,36.8144773670001,-119.748257949
CET-SALINAS,SALINAS,CA,USA,36.6716354550001,-121.652790515
CHAFFEY COLLEGE,RANCHO CUCAMONGA,CA,USA,34.1470495740001,-117.573086368
CHAPMAN UNIVERSITY,ORANGE,CA,USA,33.793677921,-117.851480546
SAN DIEGO CHRISTIAN COLLEGE,SANTEE,CA,USA,32.7999987650001,-116.903072792
CHURCH DIVINITY SCHOOL OF THE PACIFIC,BERKELEY,CA,USA,37.8761840400001,-122.261121513
MILAN INSTITUTE-VISALIA,VISALIA,CA,USA,36.3008734630001,-119.309558434
CLOVIS ADULT EDUCATION,CLOVIS,CA,USA,36.836915183,-119.690190074
COGSWELL COLLEGE,SAN JOSE,CA,USA,37.407026929,-122.024176732
COLEMAN UNIVERSITY,SAN DIEGO,CA,USA,32.821962168,-117.1364926
COBA COSMETOLOGY ACADEMY,ORANGE,CA,USA,33.788258188,-117.85347994
CONTRA COSTA COLLEGE,SAN PABLO,CA,USA,37.9710024610001,-122.338995268
CYPRESS COLLEGE,CYPRESS,CA,USA,33.8276248970001,-118.023889141
INTERNATIONAL SCHOOL OF BEAUTY INC,PALM DESERT,CA,USA,33.7295548320001,-116.403928168
DELL'ARTE INTERNATIONAL SCHOOL OF PHYSICAL THEATRE,BLUE LAKE,CA,USA,40.8808710000001,-123.988878
CET-SOLEDAD,SOLEDAD,CA,USA,36.4145442920001,-121.316599775
DOMINICAN UNIVERSITY OF CALIFORNIA,SAN RAFAEL,CA,USA,37.980013882,-122.514654377
DOMINICAN SCHOOL OF PHILOSOPHY & THEOLOGY,BERKELEY,CA,USA,37.88109867,-122.264612336
EAST LOS ANGELES COLLEGE,MONTEREY PARK,CA,USA,34.040247204,-118.148112741
EL CAMINO COMMUNITY COLLEGE DISTRICT,TORRANCE,CA,USA,33.886128517,-118.327665204
FIDM-FASHION INSTITUTE OF DESIGN & MERCHANDISING-SAN FRANCISCO,SAN FRANCISCO,CA,USA,37.7863244820001,-122.406502542
LAGUNA COLLEGE OF ART AND DESIGN,LAGUNA BEACH,CA,USA,33.5614480770001,-117.772564328
MTI COLLEGE,SACRAMENTO,CA,USA,38.6613772970001,-121.342567752
BRIGHTWOOD COLLEGE-SACRAMENTO,SACRAMENTO,CA,USA,38.6444624650001,-121.380452576
BRIGHTWOOD COLLEGE-SAN DIEGO,SAN DIEGO,CA,USA,32.821706842,-117.133017298
BRIGHTWOOD COLLEGE-VISTA,VISTA,CA,USA,33.172440115,-117.220816469
MERRITT COLLEGE,OAKLAND,CA,USA,37.7890883360001,-122.167335179
MILLS COLLEGE,OAKLAND,CA,USA,37.781425475,-122.182293508
BRIGHTWOOD COLLEGE-NORTH HOLLYWOOD,NORTH HOLLYWOOD,CA,USA,34.1826730000001,-118.396131268
TRINITY LAW SCHOOL,SANTA ANA,CA,USA,33.766070606,-117.85205937
THOMAS AQUINAS COLLEGE,SANTA PAULA,CA,USA,34.4290090000001,-119.087141
UNIVERSITY OF CALIFORNIA-SYSTEM ADMINISTRATION CENTRAL OFFICE,OAKLAND,CA,USA,37.8022217320001,-122.271340168
UNITED EDUCATION INSTITUTE-HUNTINGTON PARK CAMPUS,HUNTINGTON PARK,CA,USA,33.9860574580001,-118.226205864
UNIVERSAL COLLEGE OF BEAUTY INC-LOS ANGELES 1,LOS ANGELES,CA,USA,33.9594352870001,-118.29214794
VENTURA COLLEGE,VENTURA,CA,USA,34.2770346290001,-119.230658657
VICTOR VALLEY BEAUTY COLLEGE INC,VICTORVILLE,CA,USA,34.52857828,-117.303917892
VICTOR VALLEY COLLEGE,VICTORVILLE,CA,USA,34.4722314520001,-117.261456314
BERKELEY CITY COLLEGE,BERKELEY,CA,USA,37.869768535,-122.269876669
WESTMINSTER THEOLOGICAL SEMINARY IN CALIFORNIA,ESCONDIDO,CA,USA,33.121446592,-117.046371008
YESHIVA OHR ELCHONON CHABAD WEST COAST TALMUDICAL SEMINARY,LOS ANGELES,CA,USA,34.085494356,-118.346688188
UNIVERSITY OF COLORADO DENVER/ANSCHUTZ MEDICAL CAMPUS,DENVER,CO,USA,39.7452141090001,-104.839344596
UNIVERSITY OF COLORADO COLORADO SPRINGS,COLORADO SPRINGS,CO,USA,38.892734601,-104.800296046
UNIVERSITY OF COLORADO BOULDER,BOULDER,CO,USA,40.004415065,-105.267061271
COLLEGEAMERICA-DENVER,DENVER,CO,USA,39.6915711880001,-104.941179708
DELTA MONTROSE TECHNICAL COLLEGE,DELTA,CO,USA,38.7025239130001,-108.031072026
LINCOLN COLLEGE OF TECHNOLOGY-DENVER,DENVER,CO,USA,39.708104233,-105.001037698
DENVER SEMINARY,LITTLETON,CO,USA,39.6005954500001,-105.022362957
METROPOLITAN STATE UNIVERSITY OF DENVER,DENVER,CO,USA,39.7422480000001,-105.002391
MORGAN COMMUNITY COLLEGE,FORT  MORGAN,CO,USA,40.258792,-103.771822
NATIONAL AMERICAN UNIVERSITY-COLORADO SPRINGS,COLORADO SPRINGS,CO,USA,38.905866691,-104.777595387
ROCKY MOUNTAIN COLLEGE OF ART AND DESIGN,LAKEWOOD,CO,USA,39.7433201530001,-105.069911041
COLORADO STATE UNIVERSITY-PUEBLO,PUEBLO,CO,USA,38.3092194330001,-104.57984591
INTELLITEC COLLEGE-COLORADO SPRINGS,COLORADO SPRINGS,CO,USA,38.832183437,-104.787210437
INTELLITEC COLLEGE-GRAND JUNCTION,GRAND JUNCTION,CO,USA,39.1163462800001,-108.530620336
UNIVERSITY OF COLORADO SYSTEM OFFICE,DENVER,CO,USA,39.745209737,-104.98327706
UNITED STATES AIR FORCE ACADEMY,USAFA,CO,USA,39.0089140000001,-104.885408
EMPIRE BEAUTY SCHOOL-THORNTON,THORNTON,CO,USA,39.914862713,-104.943533377
IMPERIAL VALLEY COLLEGE,IMPERIAL,CA,USA,32.8275633000001,-115.503902839
CALIFORNIA STATE UNIVERSITY-BAKERSFIELD,BAKERSFIELD,CA,USA,35.3502509850001,-119.104597946
HARVEY MUDD COLLEGE,CLAREMONT,CA,USA,34.1057167640001,-117.709758339
SCRIPPS COLLEGE,CLAREMONT,CA,USA,34.1046360730001,-117.709640998
POMONA UNIFIED SCHOOL DISTRICT ADULT AND CAREER EDUCATION,POMONA,CA,USA,34.0548862700001,-117.772544539
CALIFORNIA STATE UNIVERSITY-LONG BEACH,LONG BEACH,CA,USA,33.7828181730001,-118.112039928
WESTERN UNIVERSITY OF HEALTH SCIENCES,POMONA,CA,USA,34.058091615,-117.747732158
MT SAN ANTONIO COLLEGE,WALNUT,CA,USA,34.046193927,-117.845557974
FULLER THEOLOGICAL SEMINARY IN CALIFORNIA,PASADENA,CA,USA,34.147780433,-118.140261397
PASADENA CITY COLLEGE,PASADENA,CA,USA,34.144552318,-118.118196247
CALIFORNIA INSTITUTE OF TECHNOLOGY,PASADENA,CA,USA,34.139180938,-118.12556745
CALIFORNIA STATE UNIVERSITY-LOS ANGELES,LOS ANGELES,CA,USA,34.0669268660001,-118.168965353
OCCIDENTAL COLLEGE,LOS ANGELES,CA,USA,34.126223904,-118.210782814
GLENDALE COMMUNITY COLLEGE,GLENDALE,CA,USA,34.166421572,-118.228251182
PEPPERDINE UNIVERSITY,MALIBU,CA,USA,34.041683488,-118.709380444
MENDOCINO COLLEGE,UKIAH,CA,USA,39.18970274,-123.228339602
CALIFORNIA STATE UNIVERSITY-MONTEREY BAY,SEASIDE,CA,USA,36.654237838,-121.799463862
PACIFIC UNION COLLEGE,ANGWIN,CA,USA,38.570580051,-122.440300028
COAST COMMUNITY COLLEGE DISTRICT OFFICE,COSTA MESA,CA,USA,33.669418534,-117.911258859
GEMOLOGICAL INSTITUTE OF AMERICA-CARLSBAD,CARLSBAD,CA,USA,33.1313132990001,-117.318764894
SAN BERNARDINO COMMUNITY COLLEGE DISTRICT,SAN BERNARDINO,CA,USA,34.100347485,-117.251666358
CALIFORNIA STATE UNIVERSITY MARITIME ACADEMY,VALLEJO,CA,USA,38.0690609100001,-122.23155093
YOSEMITE COMMUNITY COLLEGE DISTRICT OFFICE,MODESTO,CA,USA,37.6610702610001,-121.040246321
MISSION COLLEGE,SANTA CLARA,CA,USA,37.3926886190001,-121.982135815
COLUMBIA COLLEGE,SONORA,CA,USA,38.0303606510001,-120.387603314
VENTURA COUNTY COMMUNITY COLLEGE SYSTEM OFFICE,VENTURA,CA,USA,34.2772456650001,-119.230607323
VENTURA ADULT AND CONTINUING EDUCATION,VENTURA,CA,USA,34.2560606490001,-119.219560603
ARMSTRONG STATE UNIVERSITY,SAVANNAH,GA,USA,31.978109342,-81.1604091689999
SAVANNAH STATE UNIVERSITY,SAVANNAH,GA,USA,32.0247810380001,-81.063377165
LIFE UNIVERSITY,MARIETTA,GA,USA,33.9321040660001,-84.514156138
VALDOSTA STATE UNIVERSITY,VALDOSTA,GA,USA,30.849235607,-83.289925201
FORT VALLEY STATE UNIVERSITY,FORT VALLEY,GA,USA,32.5381631110001,-83.8955478029999
SOUTHERN CRESCENT TECHNICAL COLLEGE,GRIFFIN,GA,USA,33.2554377450001,-84.291661515
UNIVERSITY OF DUBUQUE,DUBUQUE,IA,USA,42.4981124560001,-90.693863124
MOUNT MERCY UNIVERSITY,CEDAR RAPIDS,IA,USA,42.0019306940001,-91.650991198
LUTHER COLLEGE,DECORAH,IA,USA,43.313584093,-91.803971261
MORNINGSIDE COLLEGE,SIOUX CITY,IA,USA,42.4732395120001,-96.360738037
WESTERN IOWA TECH COMMUNITY COLLEGE,SIOUX CITY,IA,USA,42.4829531440001,-96.348873609
LEWIS-CLARK STATE COLLEGE,LEWISTON,ID,USA,46.4106864290001,-117.026904035
UNIVERSITY OF ILLINOIS AT URBANA-CHAMPAIGN,CHAMPAIGN,IL,USA,40.108311601,-88.2284816649999
KASKASKIA COLLEGE,CENTRALIA,IL,USA,38.5622919050001,-89.191723429
EASTERN ILLINOIS UNIVERSITY,CHARLESTON,IL,USA,39.483730678,-88.174862277
SOUTH SUBURBAN COLLEGE,SOUTH HOLLAND,IL,USA,41.6064270570001,-87.619122714
SCHOOL OF THE ART INSTITUTE OF CHICAGO,CHICAGO,IL,USA,41.879646252,-87.621410942
DEPAUL UNIVERSITY,CHICAGO,IL,USA,41.9233318280001,-87.654115723
CITY COLLEGES OF CHICAGO-HARRY S TRUMAN COLLEGE,CHICAGO,IL,USA,41.9645015520001,-87.659107367
NORTHWESTERN UNIVERSITY,EVANSTON,IL,USA,42.0583771710001,-87.673652841
CITY COLLEGES OF CHICAGO-OLIVE-HARVEY COLLEGE,CHICAGO,IL,USA,41.7099966970001,-87.5892487
CHICAGO STATE UNIVERSITY,CHICAGO,IL,USA,41.718812502,-87.61034366
CITY COLLEGES OF CHICAGO-RICHARD J DALEY COLLEGE,CHICAGO,IL,USA,41.755954832,-87.723980598
ELMHURST COLLEGE,ELMHURST,IL,USA,41.899214543,-87.946096013
SOUTHERN ILLINOIS UNIVERSITY-SYSTEM OFFICE,CARBONDALE,IL,USA,37.7109394020001,-89.2300627929999
RICHLAND COMMUNITY COLLEGE,DECATUR,IL,USA,39.88388688,-88.8941253149999
MILLIKIN UNIVERSITY,DECATUR,IL,USA,39.842580087,-88.974023317
ILLINOIS WESLEYAN UNIVERSITY,BLOOMINGTON,IL,USA,40.4913933660001,-88.9913072689999
ILLINOIS STATE UNIVERSITY,NORMAL,IL,USA,40.5097236080001,-88.992339504
SHAWNEE COMMUNITY COLLEGE,ULLIN,IL,USA,37.269956381,-89.033176063
UNIVERSITY OF SOUTH CAROLINA-UNION,UNION,SC,USA,34.7160198930001,-81.619766989
LANE COLLEGE,JACKSON,TN,USA,35.6281212690001,-88.8067662299999
NORTHEAST STATE COMMUNITY COLLEGE,BLOUNTVILLE,TN,USA,36.4855800440001,-82.408626334
TENNESSEE COLLEGE OF APPLIED TECHNOLOGY-MCMINNVILLE,MCMINNVILLE,TN,USA,35.7013471600001,-85.745366108
EAST TENNESSEE STATE UNIVERSITY,JOHNSON CITY,TN,USA,36.301643459,-82.366953993
WEST VIRGINIA UNIVERSITY INSTITUTE OF TECHNOLOGY,MONTGOMERY,WV,USA,38.1794208260001,-81.325483227
GLENVILLE STATE COLLEGE,GLENVILLE,WV,USA,38.935479909,-80.833411365
WEST VIRGINIA SCHOOL OF OSTEOPATHIC MEDICINE,LEWISBURG,WV,USA,37.8042730560001,-80.43781975
SHEPHERD UNIVERSITY,SHEPHERDSTOWN,WV,USA,39.4341641620001,-77.804915227
HOPE INTERNATIONAL UNIVERSITY,FULLERTON,CA,USA,33.8774393460001,-117.885129114
CONCORDIA UNIVERSITY-IRVINE,IRVINE,CA,USA,33.654095354,-117.810582561
FULLERTON COLLEGE,FULLERTON,CA,USA,33.8768294770001,-117.916807142
SADDLEBACK COLLEGE,MISSION VIEJO,CA,USA,33.552162755,-117.665840108
CALIFORNIA BAPTIST UNIVERSITY,RIVERSIDE,CA,USA,33.930255388,-117.425820544
LA SIERRA UNIVERSITY,RIVERSIDE,CA,USA,33.91368794,-117.50135403
AMERICAN RIVER COLLEGE,SACRAMENTO,CA,USA,38.6497342000001,-121.346012
CHAMPION INSTITUTE OF COSMETOLOGY,PALM SPRINGS,CA,USA,33.813389601,-116.546813817
INTERNATIONAL TECHNOLOGICAL UNIVERSITY,SAN JOSE,CA,USA,37.3967220930001,-122.026173842
TAFT UNIVERSITY SYSTEM,DENVER,CO,USA,33.696957276,-117.914476828
MAYFIELD COLLEGE,CATHEDRAL CITY,CA,USA,33.7825746880001,-116.464237401
ACADEMY OF ESTHETICS AND COSMETOLOGY,SAN FERNANDO,CA,USA,34.2848679890001,-118.444038188
CAREER DEVELOPMENT INSTITUTE INC,LOS ANGELES,CA,USA,34.045703077,-118.386142593
UNIVERSITY OF AESTHETICS-CHICAGO,CHICAGO,IL,USA,41.906707682,-87.67125884
TRICOCI UNIVERSITY OF BEAUTY CULTURE-CHICAGO NW,CHICAGO,IL,USA,41.9776602470001,-87.80676741
COLLEGE OF WESTERN IDAHO,NAMPA,ID,USA,43.6141060570001,-116.507314086
WHITWORTH UNIVERSITY-ADULT DEGREE PROGRAMS,SPOKANE,WA,USA,47.7533082890001,-117.417185486
LAKE FOREST COLLEGE,LAKE FOREST,IL,USA,42.2498015240001,-87.8289516199999
QUINCY UNIVERSITY,QUINCY,IL,USA,39.9401315910001,-91.38677763
ST. JOHN'S COLLEGE-DEPARTMENT OF NURSING,SPRINGFIELD,IL,USA,39.8074421580001,-89.645338655
HARRISON COLLEGE-INDIANAPOLIS,INDIANAPOLIS,IN,USA,39.76705552,-86.147593176
INTERNATIONAL BUSINESS COLLEGE-FORT WAYNE,FORT WAYNE,IN,USA,41.034973489,-85.257493229
MARTIN UNIVERSITY,INDIANAPOLIS,IN,USA,39.798626261,-86.104630769
MERRILLVILLE BEAUTY COLLEGE,MERRILLVILLE,IN,USA,41.4963640440001,-87.336772724
MID-AMERICA COLLEGE OF FUNERAL SERVICE,JEFFERSONVILLE,IN,USA,38.312013731,-85.744577303
ROGERS ACADEMY OF HAIR DESIGN,EVANSVILLE,IN,USA,37.9837108510001,-87.6097523349999
CAPRI COLLEGE-DUBUQUE,DUBUQUE,IA,USA,42.4974132090001,-90.665461463
FAUST INSTITUTE OF COSMETOLOGY-STORM LAKE,STORM LAKE,IA,USA,42.654368489,-95.201345185
IOWA SCHOOL OF BEAUTY-DES MOINES,DES MOINES,IA,USA,41.624684281,-93.711627729
LA JAMES INTERNATIONAL COLLEGE-JOHNSTON,JOHNSTON,IA,USA,41.661011746,-93.7383862199999
LA JAMES COLLEGE OF HAIRSTYLING AND COSMETOLOGY,MASON CITY,IA,USA,43.1537504390001,-93.2001865679999
IOWA SCHOOL OF BEAUTY-OTTUMWA,OTTUMWA,IA,USA,41.023339697,-92.4179477389999
IOWA SCHOOL OF BEAUTY-SIOUX CITY,SIOUX CITY,IA,USA,42.4418085120001,-96.36581559
E Q SCHOOL OF HAIR DESIGN,COUNCIL BLUFFS,IA,USA,41.2612237870001,-95.850944914
CONCORDE CAREER COLLEGE-KANSAS CITY,KANSAS CITY,MO,USA,39.067990421,-94.589818813
LA BARON HAIRDRESSING ACADEMY-OVERLAND PARK,OVERLAND PARK,KS,USA,38.9813058340001,-94.675645349
AYERS CAREER COLLEGE,SHREVEPORT,LA,USA,32.4182913380001,-93.7982290479999
BATON ROUGE SCHOOL OF COMPUTERS,BATON ROUGE,LA,USA,30.4272557,-91.070820837
CRESCENT CITY BARTENDING SCHOOL,NEW ORLEANS,LA,USA,29.966879206,-90.08654638
DEMMONS SCHOOL OF BEAUTY,LAKE CHARLES,LA,USA,30.222689169,-93.2187404759999
GRAMBLING STATE UNIVERSITY,GRAMBLING,LA,USA,32.5227019540001,-92.717366958
GUY'S SHREVEPORT ACADEMY OF COSMETOLOGY INC,SHREVEPORT,LA,USA,32.4834957680001,-93.7055039809999
LOUISIANA STATE UNIVERSITY-EUNICE,EUNICE,LA,USA,30.473292407,-92.434523117
AVEDA INSTITUTE-BATON ROUGE,BATON ROUGE,LA,USA,30.4255463750001,-91.0538051569999
AVEDA INSTITUTE-LAFAYETTE,LAFAYETTE,LA,USA,30.206168361,-92.042092241
LOUISIANA COLLEGE,PINEVILLE,LA,USA,31.3222856290001,-92.425567447
LOUISIANA TECH UNIVERSITY,RUSTON,LA,USA,32.525518048,-92.6496397349999
LOYOLA UNIVERSITY NEW ORLEANS,NEW ORLEANS,LA,USA,29.936141035,-90.120417217
UNIVERSITY OF NEW ORLEANS,NEW ORLEANS,LA,USA,30.028538966,-90.068505989
NEW ORLEANS BAPTIST THEOLOGICAL SEMINARY,NEW ORLEANS,LA,USA,30.005104541,-90.0439288919999
NICHOLLS STATE UNIVERSITY,THIBODAUX,LA,USA,29.7926890000001,-90.802906
NOTRE DAME SEMINARY GRADUATE SCHOOL OF THEOLOGY,NEW ORLEANS,LA,USA,29.958077072,-90.114184622
NORTHWESTERN STATE UNIVERSITY OF LOUISIANA,NATCHITOCHES,LA,USA,31.7506750000001,-93.0977149999999
UNIVERSITY OF HOLY CROSS,NEW ORLEANS,LA,USA,29.912003343,-89.994449813
PAT GOINS BENTON ROAD BEAUTY SCHOOL,BOSSIER CITY,LA,USA,32.516132,-93.71635
FLETCHER TECHNICAL COMMUNITY COLLEGE,SCHRIEVER,LA,USA,29.60029007,-90.739036013
SOUTHERN UNIVERSITY-BOARD AND SYSTEM,BATON ROUGE,LA,USA,30.5215170000001,-91.196629
SOWELA TECHNICAL COMMUNITY COLLEGE,LAKE CHARLES,LA,USA,30.2173310000001,-93.16252
SOUTHEASTERN LOUISIANA UNIVERSITY,HAMMOND,LA,USA,30.513580108,-90.468558145
BOWDOIN COLLEGE,BRUNSWICK,ME,USA,43.907134,-69.963942
DELMARVA BEAUTY ACADEMY,SALISBURY,MD,USA,38.3386919220001,-75.599933049
NORTH AMERICAN TRADE SCHOOLS,BALTIMORE,MD,USA,39.3095029040001,-76.749362076
MARYLAND BEAUTY ACADEMY,REISTERSTOWN,MD,USA,39.4574720000001,-76.820171
HAIR ACADEMY INC-NEW CARROLLTON,NEW CARROLLTON,MD,USA,38.9562050000001,-76.869467
BRIGHTWOOD COLLEGE-BALTIMORE,BALTIMORE,MD,USA,39.2606902320001,-76.6656106249999
ROBERT PAUL ACADEMY OF COSMETOLOGY ARTS & SCIENCES,TIMONIUM,MD,USA,39.4310760000001,-76.621875
MARYLAND BEAUTY ACADEMY OF ESSEX,BALTIMORE,MD,USA,39.308129309,-76.4756262449999
GREENFIELD COMMUNITY COLLEGE,GREENFIELD,MA,USA,42.599521124,-72.6309780939999
CREATIVE HAIR SCHOOL OF COSMETOLOGY,FLINT,MI,USA,43.0592540000001,-83.7351429999999
FLINT INSTITUTE OF BARBERING INC,FLINT,MI,USA,43.0273394600001,-83.73910991
SOUTHWEST MISSISSIPPI COMMUNITY COLLEGE,SUMMIT,MS,USA,31.2962200000001,-90.442844
MAGNOLIA COLLEGE OF COSMETOLOGY,JACKSON,MS,USA,32.3596139640001,-90.151826355
BARNES-JEWISH COLLEGE GOLDFARB SCHOOL OF NURSING,SAINT LOUIS,MO,USA,38.636881396,-90.260648415
KANSAS CITY ART INSTITUTE,KANSAS CITY,MO,USA,39.046353217,-94.583593526
KENRICK GLENNON SEMINARY,SAINT LOUIS,MO,USA,38.5846083180001,-90.3240241619999
LAKE CAREER AND TECHNICAL CENTER,CAMDENTON,MO,USA,37.656337428,-92.258234994
LEX LA-RAY TECHNICAL CENTER,LEXINGTON,MO,USA,39.1742041090001,-93.86742004
LOGAN UNIVERSITY,CHESTERFIELD,MO,USA,38.6313302820001,-90.542332544
METROPOLITAN COMMUNITY COLLEGE-KANSAS CITY,KANSAS CITY,MO,USA,38.9089258590001,-94.454393701
LUTHERAN SCHOOL OF NURSING,SAINT LOUIS,MO,USA,38.5900942480001,-90.226440563
MARYVILLE UNIVERSITY OF SAINT LOUIS,SAINT LOUIS,MO,USA,38.6454737490001,-90.50509562
MERRELL UNIVERSITY OF BEAUTY ARTS AND SCIENCE,JEFFERSON CITY,MO,USA,38.5710070000001,-92.199418
MIDWESTERN BAPTIST THEOLOGICAL SEMINARY,KANSAS CITY,MO,USA,39.1856912550001,-94.57318535
MINERAL AREA COLLEGE,PARK HILLS,MO,USA,37.8456140000001,-90.482675
NATIONAL ACADEMY OF BEAUTY ARTS-FARMINGTON,FARMINGTON,MO,USA,37.787881386,-90.434240734
MISSOURI UNIVERSITY OF SCIENCE AND TECHNOLOGY,ROLLA,MO,USA,37.955853,-91.7759
MANCHESTER COMMUNITY COLLEGE,MANCHESTER,NH,USA,43.0198233070001,-71.483534339
NASHUA COMMUNITY COLLEGE,NASHUA,NH,USA,42.79457612,-71.5234622949999
GREAT BAY COMMUNITY COLLEGE,PORTSMOUTH,NH,USA,43.044728289,-70.890254479
EASTWICK COLLEGE-HACKENSACK,HACKENSACK,NJ,USA,40.885846912,-74.0404914009999
BERGEN COMMUNITY COLLEGE,PARAMUS,NJ,USA,40.9517818420001,-74.088803597
BETH MEDRASH GOVOHA,LAKEWOOD,NJ,USA,40.0956799100001,-74.2220999799999
BLOOMFIELD COLLEGE,BLOOMFIELD,NJ,USA,40.79421796,-74.195929999
LINCOLN TECHNICAL INSTITUTE-ISELIN,ISELIN,NJ,USA,40.5722615780001,-74.3451209899999
AMERICAN INSTITUTE-CLIFTON,CLIFTON,NJ,USA,40.8734343630001,-74.130171304
COUNTY COLLEGE OF MORRIS,RANDOLPH,NJ,USA,40.8586628140001,-74.578722525
RARITAN VALLEY COMMUNITY COLLEGE,BRANCHBURG,NJ,USA,40.6102280110001,-74.687447904
BARD COLLEGE,ANNANDALE-ON-HUDSON,NY,USA,42.0215440000001,-73.910023
COLUMBIA UNIVERSITY IN THE CITY OF NEW YORK,NEW YORK,NY,USA,40.80828575,-73.9618851079999
LIU-UNIVERSITY CENTER CAMPUS,BROOKVILLE,NY,USA,40.820457506,-73.596956456
LONG ISLAND BEAUTY SCHOOL-HEMPSTEAD,HEMPSTEAD,NY,USA,40.707801438,-73.629413605
LIU BRENTWOOD,BRENTWOOD,NY,USA,40.7722493590001,-73.2392532499999
NEW SCHOOL OF RADIO AND TELEVISION,ALBANY,NY,USA,42.679954459,-73.807706395
NEW YORK MEDICAL COLLEGE,VALHALLA,NY,USA,41.084261,-73.8112409999999
WESTERN PENNSYLVANIA HOSPITAL SCHOOL OF NURSING,PITTSBURGH,PA,USA,40.462132125,-79.945110958
WISCONSIN SCHOOL OF PROFESSIONAL PSYCHOLOGY,MILWAUKEE,WI,USA,43.105339535,-88.026735
UNIVERSITY OF GUAM,MANGILAO,GU,GUM,13.4327260000001,144.802837
AMERICAN UNIVERSITY OF PUERTO RICO,BAYAMON,PR,PRI,18.4061390000001,-66.1867799999999
AMERICAN UNIVERSITY OF PUERTO RICO,MANATI,PR,PRI,18.4340720000001,-66.4786549999999
AMERICAN EDUCATIONAL COLLEGE,BAYAMON,PR,PRI,18.396941584,-66.146866043
NEW CONCEPTS SCHOOL OF COSMETOLOGY,CLEVELAND,TN,USA,35.1536103460001,-84.8952585489999
ITT TECHNICAL INSTITUTE-WESTMINSTER,WESTMINSTER,CO,USA,39.8473672060001,-104.981809498
EMPIRE BEAUTY SCHOOL-MANITOWOC,MANITOWOC,WI,USA,44.088357956,-87.671832921
EMPIRE BEAUTY SCHOOL-PRESCOTT,PRESCOTT,AZ,USA,34.5408048210001,-112.473817
CANNELLA SCHOOL OF HAIR DESIGN-CHICAGO,CHICAGO,IL,USA,41.909626131,-87.732313564
EVEREST COLLEGE-AURORA,AURORA,CO,USA,39.6812374720001,-104.822033887
ITT TECHNICAL INSTITUTE-AUSTIN,AUSTIN,TX,USA,30.322894531,-97.698971948
ITT TECHNICAL INSTITUTE-SAN ANTONIO,SAN ANTONIO,TX,USA,29.553413365,-98.5934321249999
COLORADO TECHNICAL UNIVERSITY-SIOUX FALLS,SIOUX FALLS,SD,USA,43.4969367830001,-96.773560495
ITT TECHNICAL INSTITUTE-WICHITA,WICHITA,KS,USA,37.7205839550001,-97.2589974539999
ITT TECHNICAL INSTITUTE-ATLANTA,ATLANTA,GA,USA,33.6149139820001,-84.448956257
ITT TECHNICAL INSTITUTE-CHATTANOOGA,CHATTANOOGA,TN,USA,35.0098861640001,-85.21573914
ITT TECHNICAL INSTITUTE-SOUTH BEND,SOUTH BEND,IN,USA,41.7116313160001,-86.203920248
REGENCY BEAUTY INSTITUTE-LAKEWOOD,LAKEWOOD,CO,USA,39.7174705480001,-105.079688559
REGENCY BEAUTY INSTITUTE-WESTMINSTER,WESTMINSTER,CO,USA,39.85815009,-105.072700296
REGENCY BEAUTY INSTITUTE-AVON,INDIANAPOLIS,IN,USA,39.7654789200001,-86.3067570599999
REGENCY BEAUTY INSTITUTE-JOLIET,JOLIET,IL,USA,41.5766639600001,-88.161333386
REGENCY BEAUTY INSTITUTE-ROCKFORD,ROCKFORD,IL,USA,42.2644690000001,-88.9820309999999
NATIONAL AMERICAN UNIVERSITY-DENVER,DENVER,CO,USA,39.6919526980001,-104.941648806
ANTILLES SCHOOL OF TECHNICAL CAREERS,SAN JUAN,PR,PRI,18.438496807,-66.0597752739999
